participantId,task,format,code,start_time,end_time,duration_sec,help_count,char_count,char_per_sec,normalized_time
67e17bac09359e09118892b4,writing-task-tabular,json5,"there is 2 patient s called Jonh and Micheal ,Jonh runns test id  1 results it was normal and id 2 results is elevated cholesterol 

Micheal runns tests id 1 results were normal a day he get treatment for regular monitoring ",1746147247447,1746147644571,397.124,0,224,0.9543479809130403,416.1207525373135
6606b31155457e4f162ecf5a,writing-task-tabular,json5,"{
    ""patients"": [
    {
        ""name"": ""john"",
        ""tests"": [
        {
            ""id"": 1,
            ""result"": ""normal""
        
        },
        {
             ""id"": 2,
            ""result"": ""Elevated Cholesterol""
        }
        ]
    },
    {
         ""name"": ""Michael"",
        ""tests"": [
        {
            ""id"": 1,
            ""result"": ""normal""
       }
       ],
       ""treatment"": ""Regular Monitoring"",
    }
    ]
}",1746548445916,1746549115913,669.997,0,444,1.2489799358652636,536.4353587760735
63e5b3e89a3823139cb9d35e,writing-task-tabular,toml,"#Patiend 1
[patiends]
idpatiend = 1
name = ""John""

[patiends.tests]
idpatiend = 1
id = 1
result = ""Normal""

[patiends.tests]
idpatiend = 1
id = 2
result = ""Elevated Cholesterol""

#Patiend 2
[patiends]
idpatiend = 2
name = ""Michael""

[patiends.tests]
idpatiend = 2
id = 1
result = ""Normal""

[patiends.treatment]
idpatiend = 2
treatment = ""Regular Monitoring""

",1746550874676,1746551497529,622.853,0,359,1.2501612311111552,498.21813738888886
66bb6b7e0ccbed81f3ed30a8,writing-task-tabular,xml,"<person> 
<name> john</name>

<test> id </test>
<result> normal</result>
<test>id2 </test>
<result> elevated cholesterol </result>

<person>
<person>
    
    <name> Michael</name>
</person>
<test>
</test>
    <test id1></test>
    <result>normal</result>
    <treatment> regular monitoring</treatment>",1746384348679,1746385123374,774.695,18,302,1.831341475871529,423.0205072111554
6753746b1f8827e2bd586bf0,writing-task-tabular,xml,"<patients></patients>
<name>
</John>
<tests> 
<id1>
<result></normal>
<id2>
<result></Elevated cholesterol>
<name>
<micheal>
<tests>
<id1><>
<result></normal>
<treatment></regular monitoringt>
",1746384432538,1746384915260,482.722,2,193,1.4162592807899839,340.84295619283745
67cd944859dabbd1d4552d39,writing-task-tabular,json,"""person"" : {
    ""name"" : ""John"" ,
    ""tests"" :{
    ""Id"" : ""1"" ,
    ""result"" : ""normal"" ,
    ""Id"" : ""2"" ,
    ""Result"" : ""Elevated Cholestrol"" ,
""Person"" : {
    ""name"" : ""Michael""
    ""tests"" : {
    ""Id"" : ""1"" ,
    ""result"" : ""Normal"" ,
    ""treatment"" : {
    ""regular monitoring""
    }
    }
}",1746385167581,1746385954897,787.316,1,302,1.3648746772071387,576.8412390880001
57c357770e6a1f00015f6038,writing-task-tabular,json,"{
    ""patients"":{
        ""name"":""John"",
        ""tests"":{
            ""id"":""1"",
            ""result"":""Normal"",
            ""id"":""2"",
            ""result"":""Elevated Cholersterol""
        }
        ""name"": ""Michael"",
        ""tests"":{
            ""id"":""1"",
            ""result"":""Normal""
        }
        ""treatment"":""regular Monitoring""    
        
    }
}",1746384246705,1746384851226,604.521,15,358,2.196828925203619,275.1789149644269
67d188bcc201cc08eac23f92,writing-task-tabular,json5,"(

     ""patients""
          
          
          
          
         
         
         
         
         
         
         
         
         
         
         
         
         { ""name"": ""john""
          ""age""
          ""test""
             'testname':
             ""results"";normal""
             ""id"": ""normal""
             ""results"":ellevated cholestrol"")
                                                      }""patient"":micheal""
                                                      '""test"";id""1} 
                                                      ""results"";normal""
                                                      ""treatment"":regular monitoring}
                                                      ",1746146185662,1746146896329,710.667,0,727,0.9196720371538329,772.7395976932669
67f3619e16d4ca195fbd1bd0,writing-task-tabular,yaml,"patient:
   - name: john
     tests:
        - id: 1
          result: normal
        - id: 2
          result: Elevated Cholesterol
    - name: Micheal
      tests:
      - id: 1
        result: normal
     treatment: regular monitoring",1746160792565,1746161292111,499.546,0,237,0.6724888448640937,742.8316526216216
66781db404eab5e142f849d9,writing-task-tabular,jsonc,"{
    // Top-level key
    ""patients"" :[
        {
            // First patient
            ""name"" : ""John"",
            
            // Test results for John
            ""tests"" : [
                {
                    
                    ""id"" : 1, 
                    ""results"" : ""Normal""
                } ,       
                {
                    ""id"" : 2
                    ""results"" : ""Elevated Cholesterol""
                }
              ]
        },
        {
            // Second patient
            ""name"" : ""Micheal"",
            // Test results for Micheal
            ""tests"" : [
                {
                    ""id"" : 1,
                    ""results"" : ""Normal""
                    
                }
                ],
        // Treatment plan for Micheal
        ""treatment"" : ""Regular Monitoring""
        }
    ]
}
    ",1746498263102,1746499416847,1153.745,2,854,0.8723536307840839,1322.5657110671934
667c2175b570aa694ce2f63c,writing-task-tabular,toml,"[Patients]

name=john

[tests]

# ID1 = ""Normal""
# ID2 = ""Elevated Cholestral

name=Michael

[tests]

# ID1 = ""Normal""
# Treatment = ""Regular Monitoring""
",1746395309157,1746395859624,550.467,9,154,1.7855877559696733,308.2833639285714
67d1283c8f6169900d0072d2,writing-task-tabular,yaml," patience.John
 Id 1
 result normal
 RESULT Elevated cholesterol
 
 patient 2
 name michael
 redult normal
 treatment regular monitoring
 
 test results normal",1745935162600,1745935594288,431.688,0,159,0.1547589957582251,2789.421047125506
5f29eff59714081a3594a331,writing-task-tabular,json,"{
    ""patient"": {
        ""name"": ""John"",
        ""tests"": [
            {""id"": 1,
            ""result"": ""normal""}
            {""id"": 2,
            ""result"": ""Elevated Cholesterol""
        ],
        ""name"": ""Michael"",
        ""tests"": [
            {""id"": 1,
                ""result"": ""Normal""
            }],
            ""treatment"": ""Regular Monitoring""
    }
}",1746144992871,1746145958666,965.795,19,366,1.6156746082630216,597.7657846825397
65be552ceed6a0595fa1feb5,writing-task-tabular,json,"{
    ""patients"": [
        {
            ""name"": ""John"",
            ""tests"": [
                {""id"": 1,
                ""result"": ""Elevated Cholesterol""
        }
    ]
}
{
    ""name"": ""Michael"",
    ""tests"": [
     {
         ""id"": ""A""
         ""result"": ""Normal""
     }
    ],
    ""treatment"": ""Regular Monitoring""
}
]
}",1746384465073,1746385040282,575.209,2,325,1.1998800119988002,479.38876741666655
6577a27da9f5297d49f38e6f,writing-task-tabular,hjson,"{
  patients: [
    {
      name: ""John""
      tests: [
        {
          id: 1
          result: ""Normal""
        }
        {
          id:  2
          result: ""Elevated Cholesterol""
        }
      ]
    }
    {
      name: ""Michael""
      tests: [
        {
          id: 1
          result: ""Normal""
        }
      ]
      treatment: ""Regular Monitoring""
    }
  ]
}
",1746157183337,1746158015323,831.986,6,375,1.0850242765651816,766.7902165597484
67eefd0739d752c54dd52686,writing-task-tabular,toml,"patient Name: john 
test : 1d=1
result= normal
test id = 2, result Elevated cholestrol

patient 2
Name: Micheal
id=1
result = normal
treatment Regular monitoring",1746150254332,1746150563762,309.43,1,161,1.3371569391262066,231.40888772727274
67e12acb51605ac16c227598,writing-task-tabular,jsonc,"""hierarchy"":{
    ""root"":{
        ""name"":""root"",
        ""children"":[ 
            {
                ""name"": ""child1"",
                
            }
    
    }
}",1746145236988,1746147011550,1774.562,0,163,0.769524294072755,2306.0506519008263
67d9788747176969d8d0fa1d,writing-task-tabular,hjson,"patients: [
    {
        name: John
        tests: [
         {
            id:1
            result: Normal
        }
    ]
    treatment: Regular Monitoring
    }
    {
        name: Michael
        tests: [
            {
                id:1
                result: Elevated Cholesterol
            }
            {
                id:1
                result: Normal
            }
        ]
    }
]",1746385916076,1746386793181,877.105,0,401,0.5138541450901037,1706.914322635659
669a84e18da4349ece0ea67c,writing-task-tabular,xml,"<patients></patients>
<name>John</name>
<test>ID,Results</test>
<Result>Normal</Result>
<name>Michael</name>
<test>ID, Result</test>
<Result>Normal</Result>",1746529913281,1746530284734,371.453,4,156,1.1755173915690582,315.9910713904382
67d548b5aa5737666a77a6d2,writing-task-tabular,json5,"patients: {
        name: [
            {
                name: 'John',
                test: null,
                tests: {
                    id: '1',
                    result: 'Normal',
                    id: '2'
                },
                test: {
                    id: {
                        id: '2',
                        results: {
                            Elevated: [
                                {
                                    id: 1,
                                    grade: 8,
                                    weight: 0.1
                                },
                                {
                                    id: 2,
                                    grade: 9,
                                    weight: 0.1
                                }",1746147463379,1746148467855,1004.476,0,807,0.5040938052820264,1992.637063726708
67ab57e88fd0774428bd1f32,writing-task-tabular,xml,<patients></patients>patient><name>John</name><tests><test><id>1</id><result>Normal</result></test><test><id>2</id><result>Elevated Cholesterol</result></test></tests></patient><name>Michael</name><test><test><id>1</id><result>Normal</result></test></tests><treatment>Regular Monitoring</treatment></patient></patients>,1746148881412,1746149954587,1073.175,0,319,0.7309767549391929,1468.1383405813954
667983594f7d5d70a78c6e5a,writing-task-tabular,json,"[  
   {
       ""name"": ""john"",
       ""tests"": [
         { 
           ""ID""  ""1""
           ""result"": ""normal
         } ,
         {
             ""ID"" : ""2""
             ""result"" : ""elevated cholesterol""
         }
         ]
   } ,
   {
        ""name"": ""Michael""
        ""treatment"" : ""regular monitor"" ,
        ""test"" :  [
            {
                ""ID"": ""1""
                ""result"" : ""normal""
            }
            
         ]
   
   
   
   
         
           ",1746145685192,1746146674986,989.794,0,480,0.597535042417456,1656.4618469831933
67f913a9b5c79e960807c7e3,writing-task-tabular,yaml,"patients:
    - name: John
      tests:
        - id: 1
        results: Normal
        - id: 2
        results: Elevated Cholesterol
        
    - name: Michael
        tests:
        -id: 1
        results: Normal
        treatment: Regular Monitoring
        ",1745933242018,1745933869137,627.119,3,263,1.480735802787061,423.5184958853755
672003022f1b667a20157c45,writing-task-tabular,yaml,"patients:
name: John
tests: 
      id: 1
      result: Normal
      id: 2
      result: Elevated Cholesterol

name: Michael
tests:
    id: 1
    result: Normal
treatment:
    Regular Monitoring",1745929438714,1745929719213,280.499,8,193,2.060495496229212,136.131819027668
671b65fe04c301eb14263ba5,writing-task-tabular,toml,"[[ Patient]]
name:""John""
# tests
id=[1]
# result=[normal]
id=[2]
# result=[elevated cholesterol]
[[patient]]
name:""Michael""
#tests
id=[1]
#result[normal]
#treatment[Regular monitoring]",1746146713118,1746147404823,691.705,0,184,1.0778489215095017,641.7457829166667
6787d648d7b1963c661f9443,writing-task-tabular,json5,"""patients"":
names:
tests:
id:1
results:normal 
id:2
results:elevated cholesterol 
name:Micheal
tests; 
id:1
results:normal
id:2
results
treatment:regular monitoring ",1746154441724,1746155658621,1216.897,0,165,0.7139336041748118,1704.4960384047617
66a9285501ac98053902d481,writing-task-tabular,toml,"[[patients]]
name = ""John""
test = { id = 1, result = ""Normal"" }
test = { id = 2, result = ""Elevated Cholesterol"" }

[[patients]]
name = ""Michael""
test = { id = 1; result = ""Normal"" }
treatment = ""Regular Monitoring""
",1746383953971,1746384720719,766.748,32,216,2.491339864415528,307.7653157450199
66a662a0a709312db9de01f2,writing-task-tabular,jsonc,"                 patients
                 
                 

name  texts                      name    texts   treatment
John                          Michael             regular 
                                                   treatment
        
        
                                        
Id  result   Id   result                 Id   result
1   Normal   2    Elevated                1    Normal
                 Cholestrol",1746157041485,1746157357112,315.627,0,435,1.2780638142115843,246.95715228797468
66b246951b9aefec80b7158a,writing-task-tabular,json,"{ 
    ""patients"": 
    {
        ""name"": ""John"",
        ""tests"":
        {
            ""id"":1,
            ""results"":""normal""
        },
        {
            ""id"":2,
            ""results"":""Elevated Cholesterol""
        }
    },
    {
        ""name"": ""Michael"",
        ""tests"":
        {
            ""id"":1,
            ""results"":""normal""
        },
        ""treatment"":""Regular Monitoring""
    }",1746231335303,1746231913518,578.215,10,399,2.102406459664788,275.0253155577689
5d766978f47e6200019a2acf,writing-task-tabular,yaml,"patients:
  name: John
  tests:
    id: 1
    result: Normal
    id: 2
    result: Elevated Cholesterol
    
  name: Michael
  tests:
  id: 1
  result: Normal
  treatment: Regular Monitoring",1745929986159,1745930386782,400.623,1,190,1.5956840545571978,251.06661864285712
677d32c679491be18090225b,writing-task-tabular,xml,"<patients>
    
</patients><name>john</name
<tests>
</tests>
<id>1</id> <reslt>normal </reslt>
<result>elevated cholestrol</result>

<name>michael</name>
<tests></tests>
<id>1</id>
<result>Normal</result>

<treatment>Regular monitoring</treatment>
",1746488888290,1746489431009,542.719,6,248,0.5021790202705653,1080.7281429391307
67d163e7b7bcc1e9718e01da,writing-task-tabular,json5,"{
    patients: 
[
    {
        name: 'John',
        tests: [ 
          { id: 1, result: 'normal' },
          { id: 2, result: 'Elevated Cholesterol' }
        ]
    },
    {
        name: 'Micheal',
        tests: [ 
          { id: 1, result: 'normal' }
        ],
        treatment: 'regular monitoring'
    }
  ]
}",1745931472149,1745932833891,1361.742,0,322,0.3947294223792786,3449.811244857143
665c5d94303fdf202ac9ded0,writing-task-tabular,toml,"[[patients]]
name = ""John""

[[patients.tests]]
[[patients.tests.test]]
id = 1
result = ""Normal""

[[patients.tests.test]]
id = 2
result = ""Elevated Cholesterol""

[[patients]]
name = ""Michael""
treatment = ""Regular Monitoring""

[patients.tests]
[[patients.tests.test]]
id = 1
result = ""Normal""


",1747340026290,1747340374503,348.213,6,293,1.5003482951399432,232.08810989285718
67ab650c320eccf6141d4010,writing-task-tabular,jsonc,"""name"" John""
""id"": 2
""results"" ""normal""
""id"" ""2""
""result"" ""elevated cholesterol""""

""name"" ""Michael""
""id"" ""1""
""result"" ""normal""
""treatment"" ""regular monitoring""",1746146024272,1746147272533,1248.261,3,159,0.44393474159298585,2811.8119242499997
65fad673a546ab14baf2f8d3,writing-task-tabular,json5,"{
    patients: {
    {
    name:'John',
    tests:{
        '1': 'Normal',
        '2': 'Elevated Cholestrol',
    }
    }
    {
        name:'Micheal',
        tests:{
            '1': 'Normal',
        }
    treatement: 'Regular Monitoring',
    }
    }
    
}",1745930426793,1745931203100,776.307,0,263,0.9815989155669124,790.8596756666667
67f1c7bd6f1c4a3d8deae02f,writing-task-tabular,toml,"penalities = [""name"",""tests"",treatment]
treatment = Regular monitoring
name = [""Michael"", ""John""]
tests = [""id"", ""result""]
result = normal
result = elevated cholesterol
id = [""1"", ""2""]",1746145051620,1746145550967,499.347,0,184,0.907187217624532,550.4343428774704
67adb27bd5f5776fcb16da62,writing-task-tabular,hjson,"patients: [

{
name: John 
tests :  [
    {
      id: 1
      results : Normal 
       }
      [
       id; 2
       result: Elevated cholesterol
       ]",1746146238628,1746146764449,525.821,0,154,0.6533315911157571,804.830207432653
6675c40cdc52b37294f0514e,writing-task-tabular,hjson,"{
  patients: [
    {
         name : John
         tests : [
           {
             id :1 
             result:Normal
           }
           {
             id: 2
             result : Elevated Cholesterol
           }
         ]
    }
    {
         name: Michael
         tests: [
           {
             id:1
             result:normal
           }
           ]
           treatment: Regular Monitoring
           ]
        ]",1746234427248,1746235257791,830.543,0,434,0.3621388086475379,2293.4382622558137
